LINHA;NOME DA ESTAÇÃO;SIGLA DA ESTAÇÃO;DESCRIÇÃO DO PRODUTO;GRUPO v1;GRUPO;LOCALIZACAO;Codigo;Codigov2;;PAINEL
1;ESTACAO SANTANA               ;SAN;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;SAN-AS -3;SAN-AS-3;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-1;SAN-PER-1;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-10;SAN-PER-10;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-11;SAN-PER-11;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-12;SAN-PER-12;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-13;SAN-PER-13;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-14;SAN-PER-14;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-15;SAN-PER-15;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-16;SAN-PER-16;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-17;SAN-PER-17;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-18;SAN-PER-18;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-19;SAN-PER-19;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-2;SAN-PER-2;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-20;SAN-PER-20;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-21;SAN-PER-21;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-22;SAN-PER-22;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-23;SAN-PER-23;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-24;SAN-PER-24;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-25;SAN-PER-25;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-26;SAN-PER-26;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-27;SAN-PER-27;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-28;SAN-PER-28;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-29;SAN-PER-29;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-3;SAN-PER-3;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-30;SAN-PER-30;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-31;SAN-PER-31;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-32;SAN-PER-32;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-33;SAN-PER-33;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-34;SAN-PER-34;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-35;SAN-PER-35;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-36;SAN-PER-36;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-37;SAN-PER-37;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-38;SAN-PER-38;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-39;SAN-PER-39;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-4;SAN-PER-4;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-40;SAN-PER-40;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-41;SAN-PER-41;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-42;SAN-PER-42;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-43;SAN-PER-43;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-44;SAN-PER-44;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-45;SAN-PER-45;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-46;SAN-PER-46;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-47;SAN-PER-47;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-48;SAN-PER-48;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-49;SAN-PER-49;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-5;SAN-PER-5;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-6;SAN-PER-6;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-7;SAN-PER-7;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-8;SAN-PER-8;;
1;ESTACAO SANTANA               ;SAN;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;SAN-PER-9;SAN-PER-9;;
1;ESTACAO SANTANA               ;SAN;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;SAN-PS -11;SAN-PS-11;;
1;ESTACAO SANTANA               ;SAN;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;SAN-PS -2;SAN-PS-2;;
1;ESTACAO SANTANA               ;SAN;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;SAN-PS -1;SAN-PS-1;;
1;ESTACAO SANTANA               ;SAN;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;SAN-PS -4;SAN-PS-4;;
1;ESTACAO SANTANA               ;SAN;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;SAN-PS -7;SAN-PS-7;;
2;ESTACAO SANTO AMARO           ;STA;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;STA-MPS-4;STA-MPS-4;x;
1;ESTACAO SANTO AMARO           ;STA;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;STA-MPS-3;STA-MPS-3;;
1;ESTACAO SANTO AMARO           ;STA;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;STA-PS -8;STA-PS-8;;
5;ESTACAO SANTO AMARO           ;STA;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;STA-MLS-1;STA-MLS-1;;
5;ESTACAO SANTO AMARO           ;STA;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;STA-MPS-5;STA-MPS-5;;
5;ESTACAO SANTO AMARO           ;STA;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;STA-PS -1;STA-PS-1;;
5;ESTACAO SANTO AMARO           ;STA;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;STA-PS -10;STA-PS-10;;
5;ESTACAO SANTO AMARO           ;STA;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;STA-PS -9;STA-PS-9;;
3;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;BTO-MPS-9;BTO-MPS-9;x;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;BTO-MPS-8;BTO-MPS-8;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -15;BTO-AS-15;;
1;ESTACAO SAO BENTO             ;BTO;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;BTO-PS -1;BTO-PS-1;;
1;ESTACAO SAO BENTO             ;BTO;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;BTO-PS -3;BTO-PS-3;;
1;ESTACAO SAO BENTO             ;BTO;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;BTO-PS -4;BTO-PS-4;;
1;ESTACAO SAO BENTO             ;BTO;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;BTO-PP -4;BTO-PP-4;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -17;BTO-AS-17;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -18;BTO-AS-18;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -21;BTO-AS-21;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -3;BTO-AS-3;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -4;BTO-AS-4;;
1;ESTACAO SAO BENTO             ;BTO;HIPERBACKLIGHT MEZANINO;HIPERBACKLIGHT;PAINEL HIPERBACKLIGHT;MEZANINO;BTO-MHB-1;BTO-MHB-1;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;BTO-MLS-6;BTO-MLS-6;;
1;ESTACAO SAO BENTO             ;BTO;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;BTO-MLP-1;BTO-MLP-1;;
1;ESTACAO SAO BENTO             ;BTO;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;BTO-MLP-11;BTO-MLP-11;;
1;ESTACAO SAO BENTO             ;BTO;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;BTO-MPP-3;BTO-MPP-3;;
1;ESTACAO SAO BENTO             ;BTO;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;BTO-MPP-4;BTO-MPP-4;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -16;BTO-AS-16;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -20;BTO-AS-20;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -8;BTO-AS-8;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -9;BTO-AS-9;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;BTO-MLS-8;BTO-MLS-8;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;BTO-MPS-10;BTO-MPS-10;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;BTO-MPS-11;BTO-MPS-11;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;BTO-MPS-5;BTO-MPS-5;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;BTO-MPS-7;BTO-MPS-7;;
1;ESTACAO SAO BENTO             ;BTO;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;BTO-PS -7;BTO-PS-7;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -1;BTO-AS-1;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -10;BTO-AS-10;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -11;BTO-AS-11;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -19;BTO-AS-19;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -2;BTO-AS-2;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -22;BTO-AS-22;;
1;ESTACAO SAO BENTO             ;BTO;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;BTO-AS -7;BTO-AS-7;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;BTO-MLS-7;BTO-MLS-7;;
1;ESTACAO SAO BENTO             ;BTO;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;BTO-MLS-9;BTO-MLS-9;;
1;ESTACAO SAO BENTO             ;BTO;SUPERBACKLIGHT PLATAFORMA;SUPERBACKLIGHT;PAINEL SUPERBACKLIGHT;PLATAFORMA;BTO-PSB-2;BTO-PSB-2;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-1;BTO-PER-1;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-10;BTO-PER-10;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-11;BTO-PER-11;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-12;BTO-PER-12;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-13;BTO-PER-13;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-14;BTO-PER-14;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-15;BTO-PER-15;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-16;BTO-PER-16;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-17;BTO-PER-17;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-18;BTO-PER-18;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-19;BTO-PER-19;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-2;BTO-PER-2;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-20;BTO-PER-20;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-21;BTO-PER-21;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-22;BTO-PER-22;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-23;BTO-PER-23;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-24;BTO-PER-24;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-25;BTO-PER-25;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-26;BTO-PER-26;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-27;BTO-PER-27;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-3;BTO-PER-3;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-4;BTO-PER-4;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-5;BTO-PER-5;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-6;BTO-PER-6;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-7;BTO-PER-7;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-8;BTO-PER-8;;
1;ESTACAO SAO BENTO             ;BTO;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;BTO-PER-9;BTO-PER-9;;
1;ESTACAO SAO BENTO             ;BTO;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;BTO-PS -6;BTO-PS-6;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;JQM-MPS-3;JQM-MPS-3;x;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;JQM-MLS-9;JQM-MLS-9;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;JQM-MPS-1;JQM-MPS-1;;
1;ESTACAO SAO JOAQUIM           ;JQM;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JQM-PDF-4;JQM-PDF-4;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPERBACKLIGHT PLATAFORMA;SUPERBACKLIGHT;PAINEL SUPERBACKLIGHT;PLATAFORMA;JQM-PSB-1;JQM-PSB-1;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPERBACKLIGHT PLATAFORMA;SUPERBACKLIGHT;PAINEL SUPERBACKLIGHT;PLATAFORMA;JQM-PSB-3;JQM-PSB-3;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;JQM-MLS-8;JQM-MLS-8;;
1;ESTACAO SAO JOAQUIM           ;JQM;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JQM-PDF-3;JQM-PDF-3;;
1;ESTACAO SAO JOAQUIM           ;JQM;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JQM-PDF-5;JQM-PDF-5;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;JQM-MLP-7;JQM-MLP-7;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;JQM-MLS-11;JQM-MLS-11;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;JQM-MLS-7;JQM-MLS-7;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;JQM-MPS-6;JQM-MPS-6;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;JQM-MPS-7;JQM-MPS-7;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO ACESSO;CLÁSSICO;PAINEL CLÁSSICO;ACESSO;JQM-AP -1;JQM-AP-1;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;JQM-MPP-2;JQM-MPP-2;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO ACESSO;CLÁSSICO;PAINEL CLÁSSICO;ACESSO;JQM-AP -2;JQM-AP-2;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;JQM-AS -1;JQM-AS-1;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;JQM-MLP-4;JQM-MLP-4;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;JQM-MLP-8;JQM-MLP-8;;
1;ESTACAO SAO JOAQUIM           ;JQM;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;JQM-MLS-5;JQM-MLS-5;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;JQM-MPP-1;JQM-MPP-1;;
1;ESTACAO SAO JOAQUIM           ;JQM;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;JQM-MPP-6;JQM-MPP-6;;
1;ESTACAO SAO JOAQUIM           ;JQM;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JQM-PDF-2;JQM-PDF-2;;
1;ESTACAO SAO JUDAS             ;JUD;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;JUD-MPP-1;JUD-MPP-1;x;
1;ESTACAO SAO JUDAS             ;JUD;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JUD-PDF-2;JUD-PDF-2;;
1;ESTACAO SAO JUDAS             ;JUD;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JUD-PDF-4;JUD-PDF-4;;
1;ESTACAO SAO JUDAS             ;JUD;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JUD-PDF-5;JUD-PDF-5;;
1;ESTACAO SAO JUDAS             ;JUD;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JUD-PDF-6;JUD-PDF-6;;
1;ESTACAO SAO JUDAS             ;JUD;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;JUD-AS -1;JUD-AS-1;;
1;ESTACAO SAO JUDAS             ;JUD;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;JUD-MPP-2;JUD-MPP-2;;
1;ESTACAO SAO JUDAS             ;JUD;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;JUD-MPS-9;JUD-MPS-9;;
